#;Date et heure (CET/CEST);Température , °C
1;2024-03-21 15:45:10;23.3350390625
2;2024-03-21 16:15:10;39.1438330078125
3;2024-03-21 16:45:10;47.3485327148438
4;2024-03-21 17:15:10;47.95986328125
5;2024-03-21 17:45:10;48.0134887695312
6;2024-03-21 18:15:10;48.0349389648438
7;2024-03-21 18:45:10;48.0456640625
8;2024-03-21 19:15:10;48.0563891601563
9;2024-03-21 19:45:10;48.0671142578125
10;2024-03-21 20:15:10;48.0242138671875
11;2024-03-21 20:45:10;48.0349389648438
12;2024-03-21 21:15:10;48.0671142578125
13;2024-03-21 21:45:10;48.0778393554688
14;2024-03-21 22:15:10;48.0671142578125
15;2024-03-21 22:45:10;48.0563891601563
16;2024-03-21 23:15:10;48.0456640625
17;2024-03-21 23:45:10;48.0563891601563
